id,predict_0,predict_1,predict_2
11066,0.983633577824,0.0158617533743,0.000504738243762
18000,0.220111876726,0.0488750450313,0.731013119221
16964,0.995527207851,0.00412397505715,0.000348765373928
4795,0.856739044189,0.127641052008,0.0156198469922
3392,0.329279720783,0.642295062542,0.0284252036363
3795,0.186450123787,0.805925965309,0.00762384710833
2881,0.888286650181,0.111163780093,0.000549582298845
1903,0.134599640965,0.0626162141562,0.802784144878
5245,0.945629477501,0.0510057769716,0.00336478138342
6726,0.900968015194,0.0963487774134,0.00268316431902
1311,0.931256234646,0.0681937485933,0.000549993710592
15795,0.469528704882,0.529958188534,0.0005131259677
4315,0.808757603168,0.178160697222,0.0130816595629
3393,0.273979961872,0.0562869757414,0.66973310709
6764,0.902156352997,0.0883886665106,0.00945498142391
13039,0.597821652889,0.401696681976,0.000481653754832
12331,0.826228916645,0.0765658840537,0.0972051844001
14276,0.608853161335,0.345945298672,0.0452015474439
14638,0.965110599995,0.0345028378069,0.000386522704503
6573,0.992094576359,0.00780280213803,0.000102677026007
2222,0.304226458073,0.0469530262053,0.648820519447
8824,0.992907524109,0.00690611544997,0.000186359320651
6360,0.669109106064,0.312179893255,0.0187110248953
7553,0.333873122931,0.0710596069694,0.59506726265
13760,0.294015586376,0.63914424181,0.0668402016163
4284,0.690468728542,0.288332939148,0.0211983248591
1356,0.824079215527,0.116857565939,0.0590632334352
3410,0.966837584972,0.0318365693092,0.00132584827952
4830,0.380810558796,0.57979619503,0.039393261075
8998,0.355835199356,0.612976610661,0.0311881415546
18052,0.992067456245,0.00759260216728,0.000339892780175
7539,0.954825520515,0.0449860244989,0.000188459584024
9529,0.952456593513,0.0457570180297,0.00178644282278
3656,0.928301513195,0.0598450638354,0.0118533745408
14238,0.66674721241,0.273912101984,0.0593407005072
2682,0.474335134029,0.525130927563,0.00053398165619
7312,0.76036053896,0.18261910975,0.0570203363895
12971,0.875737130642,0.103338755667,0.0209241136909
10735,0.558497726917,0.441021263599,0.000481020455481
4050,0.732752144337,0.261981070042,0.00526675861329
5943,0.971144139767,0.0285105798393,0.000345292006386
6482,0.597418904305,0.398671776056,0.00390934338793
9746,0.32018199563,0.0886964201927,0.591121554375
13320,0.20141762495,0.0528716444969,0.745710730553
803,0.730081498623,0.245030790567,0.02488768287
15437,0.815575242043,0.174153640866,0.0102711012587
12302,0.989830195904,0.0100452871993,0.000124545738799
12271,0.684467971325,0.314985543489,0.000546518655028
5341,0.953181505203,0.0294609367847,0.0173575412482
4427,0.994392573833,0.00553720397875,7.02987890691e-05
529,0.901786565781,0.070457957685,0.0277554634959
2022,0.962653756142,0.0353659391403,0.00198034965433
14625,0.974484503269,0.0253157299012,0.000199752030312
2922,0.207118704915,0.775795400143,0.017085917294
16330,0.110421538353,0.0507349222898,0.838843524456
12890,0.933885335922,0.0658888369799,0.00022581484518
2140,0.589424669743,0.409797430038,0.00077791698277
13484,0.808003544807,0.18268622458,0.00931021943688
12392,0.953187406063,0.0464360639453,0.000376546639018
2322,0.355953007936,0.0875370204449,0.556509971619
567,0.170221582055,0.0472996011376,0.782478809357
4436,0.885937929153,0.113735578954,0.000326451816363
12156,0.990927457809,0.00897395145148,9.86373343039e-05
7508,0.681824266911,0.288845777512,0.0293299648911
6184,0.906442940235,0.0722587332129,0.0212983004749
12213,0.929207146168,0.0614812113345,0.00931164063513
6458,0.087982006371,0.161202847958,0.750815153122
13967,0.884593844414,0.115011252463,0.000394922331907
894,0.836900472641,0.147433251143,0.0156663283706
7461,0.215536773205,0.564019799232,0.22044339776
8949,0.907874405384,0.0914746746421,0.00065090006683
3477,0.33007439971,0.646378040314,0.0235476195812
2779,0.983913242817,0.0157796982676,0.000307090260321
13551,0.55632019043,0.435157090425,0.00852273218334
8297,0.952714681625,0.044879950583,0.00240541482344
5050,0.335225850344,0.626766085625,0.0380080714822
10716,0.665030300617,0.333862990141,0.00110671436414
16075,0.540349245071,0.441153019667,0.0184977054596
1366,0.483935415745,0.48065918684,0.0354053787887
774,0.99284863472,0.00696996366605,0.00018139120948
7406,0.620764613152,0.372108161449,0.00712722446769
2526,0.569573640823,0.351770311594,0.0786560177803
9649,0.949368834496,0.0479999482632,0.00263125309721
16115,0.275629431009,0.435152560472,0.289218068123
14749,0.167460441589,0.084814928472,0.74772465229
14952,0.617524504662,0.160684347153,0.221791163087
4786,0.15474678576,0.101312980056,0.743940293789
16513,0.962101817131,0.0372835211456,0.00061469245702
2002,0.996812045574,0.00290893320926,0.000278967578197
4701,0.481146365404,0.486009627581,0.0328440070152
7742,0.706485748291,0.216435879469,0.0770784392953
5905,0.845898270607,0.148599714041,0.00550199486315
685,0.560540258884,0.411059290171,0.0284004695714
11857,0.772425174713,0.227050095797,0.000524716335349
11628,0.312338411808,0.627532124519,0.0601294338703
15024,0.866561770439,0.123779900372,0.00965838972479
4168,0.922119021416,0.0699243545532,0.00795666314662
11914,0.842081844807,0.142497763038,0.0154204145074
5293,0.970654070377,0.0291452780366,0.000200631649932
3374,0.444359570742,0.554903686047,0.000736766029149
13055,0.998015761375,0.00188372086268,0.000100544995803
17759,0.229646444321,0.742508530617,0.0278450306505
590,0.791299700737,0.202372670174,0.00632757553831
1353,0.966340661049,0.0332770645618,0.000382301892387
11938,0.0375008694828,0.0641576945782,0.898341417313
1018,0.271994680166,0.339209645987,0.38879570365
14945,0.606370747089,0.393153399229,0.000475880660815
1001,0.932627975941,0.0553028210998,0.0120692579076
3587,0.820093512535,0.14245569706,0.0374507755041
868,0.989702105522,0.0101467771456,0.000151176427607
9296,0.325099110603,0.0991732478142,0.575727641582
12455,0.821001529694,0.178353711963,0.000644738785923
17132,0.776342988014,0.183951690793,0.0397052839398
10240,0.971834719181,0.0258998945355,0.00226536695845
3696,0.0957923084497,0.757359564304,0.146848082542
10355,0.545059740543,0.426652312279,0.028287967667
2206,0.291228175163,0.708175122738,0.000596689933445
14590,0.993037164211,0.00662959180772,0.000333273172146
