id,predict_0,predict_1,predict_2,real
14121,0.978573858738,0.0211958754808,0.000230332821957,1.0
9320,0.990967929363,0.00873842369765,0.000293593358947,0.0
14394,0.460943579674,0.538423717022,0.000632653362118,1.0
8218,0.267378270626,0.676233649254,0.0563880950212,1.0
14804,0.59063988924,0.383841872215,0.0255181919783,0.0
1080,0.659808397293,0.244497194886,0.0956944227219,0.0
9731,0.940639197826,0.0578970164061,0.00146376038902,0.0
15505,0.954996705055,0.044690515846,0.000312764837872,0.0
3443,0.467935442924,0.531606853008,0.000457754998934,1.0
13300,0.759588420391,0.196052536368,0.0443590991199,1.0
8976,0.166695639491,0.7876111269,0.0456932634115,1.0
7965,0.9458360672,0.0538927689195,0.00027115031844,0.0
10342,0.678341388702,0.287741571665,0.0339170061052,0.0
6741,0.26780846715,0.706832528114,0.0253590233624,1.0
7187,0.757027029991,0.199624404311,0.0433485992253,0.0
16780,0.355752885342,0.643111765385,0.00113535230048,0.0
14195,0.673072397709,0.326421290636,0.000506294076331,0.0
14025,0.771289646626,0.212423428893,0.0162868946791,0.0
8548,0.440354764462,0.516659736633,0.0429854877293,1.0
9566,0.96614408493,0.0232682488859,0.0105877062306,0.0
15652,0.714273333549,0.149575725198,0.136150926352,0.0
3931,0.378445357084,0.596151053905,0.025403611362,0.0
4557,0.975170314312,0.0238403715193,0.000989302876405,0.0
3610,0.977948009968,0.0218573119491,0.000194714564714,0.0
16574,0.933932840824,0.061703465879,0.00436371285468,0.0
7504,0.269124656916,0.721329748631,0.00954556372017,1.0
9735,0.94056892395,0.0529451109469,0.00648596230894,0.0
14048,0.493043422699,0.495978653431,0.010977989994,1.0
6769,0.35605931282,0.630252957344,0.0136877186596,0.0
2514,0.917824566364,0.0760361552238,0.00613927002996,0.0
896,0.742537736893,0.239437043667,0.0180251523852,0.0
4757,0.997300446033,0.00259410403669,0.000105429877294,0.0
16358,0.649404108524,0.347426444292,0.00316941575147,1.0
11810,0.813159644604,0.18642321229,0.000417093164288,0.0
7274,0.167881608009,0.732538104057,0.0995802655816,1.0
2972,0.982802808285,0.0169455166906,0.000251720834058,0.0
7392,0.714586734772,0.284914523363,0.000498765788507,0.0
6824,0.958014070988,0.0415550209582,0.000430919462815,0.0
4311,0.65416020155,0.0367198288441,0.309119910002,2.0
12261,0.394037216902,0.46915397048,0.136808812618,2.0
14752,0.839778482914,0.144840583205,0.0153809329495,0.0
14992,0.15007661283,0.83230727911,0.017616122961,2.0
967,0.518782556057,0.297246545553,0.18397089839,2.0
8059,0.893994033337,0.103915095329,0.00209087505937,0.0
13406,0.741125941277,0.210503309965,0.0483707264066,0.0
11424,0.998222649097,0.0016578551149,0.000119524927868,0.0
3945,0.117750510573,0.0310883410275,0.851161181927,2.0
10351,0.851485490799,0.06298481673,0.0855296775699,2.0
2272,0.982562065125,0.0172183718532,0.000219498106162,0.0
10752,0.485808193684,0.513731122017,0.000460676674265,1.0
17096,0.0472050122917,0.167369768023,0.785425186157,2.0
17314,0.214095890522,0.146141931415,0.639762163162,2.0
12770,0.343018978834,0.475796490908,0.181184589863,1.0
3304,0.568830788136,0.211864098907,0.219305098057,1.0
9012,0.856381952763,0.140946283937,0.00267173838802,0.0
9928,0.270341545343,0.0161651615053,0.713493287563,2.0
297,0.59280782938,0.271418392658,0.135773733258,2.0
5751,0.739175736904,0.260396897793,0.000427388527896,0.0
17692,0.454065352678,0.541204631329,0.0047300150618,1.0
3688,0.967168152332,0.032594781369,0.000237116590142,0.0
3425,0.101267933846,0.815738260746,0.0829937383533,1.0
7871,0.261963635683,0.194733813405,0.543302595615,1.0
10013,0.574460029602,0.422045409679,0.00349461194128,0.0
13832,0.129131376743,0.854094922543,0.0167736355215,1.0
11743,0.259234279394,0.227023199201,0.513742506504,1.0
10099,0.809192180634,0.102321565151,0.0884862244129,1.0
16682,0.12692463398,0.864483594894,0.00859174877405,1.0
10156,0.843351483345,0.156093075871,0.000555429200176,1.0
16154,0.638499975204,0.358453303576,0.00304673309438,0.0
14176,0.47965323925,0.517802894115,0.00254386314191,1.0
14964,0.281151384115,0.0907862856984,0.628062367439,2.0
12896,0.0725598856807,0.119336292148,0.80810379982,2.0
7288,0.322360813618,0.031311608851,0.64632755518,2.0
15882,0.9376912117,0.038322661072,0.0239861384034,0.0
12441,0.354278951883,0.499247193336,0.146473839879,1.0
17248,0.454484909773,0.543894708157,0.00162039475981,0.0
16745,0.823769927025,0.162708759308,0.0135213024914,0.0
5315,0.588392674923,0.164872348309,0.246734976768,0.0
17118,0.470768868923,0.519584834576,0.0096463020891,1.0
7725,0.957331776619,0.0402534194291,0.00241483002901,0.0
2311,0.951157689095,0.0464767254889,0.00236550602131,0.0
4292,0.92941993475,0.064483076334,0.00609696470201,0.0
15773,0.961368024349,0.038389056921,0.000242974667344,0.0
6531,0.99786311388,0.00203739316203,9.95222799247e-05,0.0
16009,0.669694006443,0.325670808554,0.00463519059122,0.0
11930,0.97117203474,0.028622591868,0.000205447533517,0.0
8541,0.953481376171,0.0462600700557,0.000258613697952,0.0
11019,0.751288354397,0.217372179031,0.0313394442201,0.0
8274,0.839541137218,0.160065710545,0.00039312732406,0.0
722,0.498273402452,0.492461532354,0.00926504097879,0.0
12305,0.479935765266,0.519400477409,0.000663745449856,1.0
11444,0.730739116669,0.231651499867,0.0376094132662,1.0
