id,predict_0,predict_1,predict_2,real
14121,0.977714121342,0.0220846571028,0.000201274247956,1.0
9320,0.991825461388,0.00779853248969,0.000376005045837,0.0
14394,0.430366337299,0.568954229355,0.000679418153595,1.0
8218,0.375137060881,0.590068340302,0.0347945727408,1.0
14804,0.496671438217,0.463213294744,0.0401152335107,0.0
1080,0.601137518883,0.27622872591,0.122633807361,0.0
9731,0.924569785595,0.0728224292397,0.00260771345347,0.0
15505,0.973746478558,0.0260801743716,0.000173377949977,0.0
3443,0.463395923376,0.536203026772,0.000401051860536,1.0
13300,0.753373861313,0.21163085103,0.0349952764809,1.0
8976,0.146312087774,0.786460578442,0.0672273486853,1.0
7965,0.961621046066,0.0380494818091,0.000329504575348,0.0
10342,0.701629281044,0.261544018984,0.0368266962469,0.0
6741,0.223826617002,0.755297839642,0.0208755433559,1.0
7187,0.702836453915,0.246888116002,0.0502754487097,0.0
16780,0.387668997049,0.610890626907,0.00144034205005,0.0
14195,0.625028669834,0.374528557062,0.000442765536718,0.0
14025,0.7392770648,0.239826530218,0.0208963509649,0.0
8548,0.54112225771,0.432021915913,0.0268557649106,1.0
9566,0.968625187874,0.0232098195702,0.00816495716572,0.0
15652,0.766274869442,0.0851072892547,0.148617863655,0.0
3931,0.35900297761,0.620089352131,0.0209076330066,0.0
4557,0.980099141598,0.0190929565579,0.00080790114589,0.0
3610,0.983444929123,0.0163888018578,0.000166306854226,0.0
16574,0.898916602135,0.0941917449236,0.00689165387303,0.0
7504,0.245705768466,0.748289704323,0.00600451650098,1.0
9735,0.939449667931,0.0537432394922,0.00680710561574,0.0
14048,0.519270718098,0.470561563969,0.010167716071,1.0
6769,0.378440260887,0.602188646793,0.0193710904568,0.0
2514,0.946074724197,0.0504038073123,0.00352145009674,0.0
896,0.724312841892,0.253713011742,0.0219741091132,0.0
4757,0.997083008289,0.00270364549942,0.000213332867133,0.0
16358,0.65849262476,0.338902533054,0.0026048370637,1.0
11810,0.812536180019,0.187107920647,0.000355939380825,0.0
7274,0.139041155577,0.75581163168,0.105147182941,1.0
2972,0.983489751816,0.0161317903548,0.000378487486159,0.0
7392,0.76450663805,0.235087618232,0.000405776518164,0.0
6824,0.959862828255,0.0397561341524,0.000381024787202,0.0
4311,0.677737236023,0.0204213038087,0.301841437817,2.0
12261,0.534314453602,0.376454681158,0.0892308577895,2.0
14752,0.870429635048,0.111411258578,0.0181591082364,0.0
14992,0.178685054183,0.808460831642,0.0128541300073,2.0
967,0.490686684847,0.297419041395,0.211894229054,2.0
8059,0.882288813591,0.116073228419,0.00163797358982,0.0
13406,0.795387089252,0.176680639386,0.0279322788119,0.0
11424,0.998205304146,0.00161066744477,0.000184070158866,0.0
3945,0.094369597733,0.0197855066508,0.885844886303,2.0
10351,0.733510553837,0.107631705701,0.158857703209,2.0
2272,0.977926552296,0.0216719284654,0.000401567813242,0.0
10752,0.460094541311,0.539588868618,0.00031661009416,1.0
17096,0.028400555253,0.111731514335,0.859867870808,2.0
17314,0.124574065208,0.183266445994,0.692159533501,2.0
12770,0.285182625055,0.505338191986,0.209479182959,1.0
3304,0.361508131027,0.202360391617,0.436131477356,1.0
