id,predict_0,predict_1,predict_2,real
14121,0.959804296494,0.0398552417755,0.000340480095474,1.0
9320,0.986622154713,0.0129743088037,0.000403574027587,0.0
14394,0.641120970249,0.357989698648,0.00088937045075,1.0
8218,0.259872555733,0.654490292072,0.0856371223927,1.0
14804,0.64896273613,0.317992210388,0.0330450572073,0.0
1080,0.672095835209,0.208241224289,0.119662940502,0.0
9731,0.898039460182,0.0977146476507,0.00424591498449,0.0
15505,0.896319270134,0.103193975985,0.000486719713081,0.0
3443,0.563420712948,0.435974746943,0.000604539061897,1.0
13300,0.643163263798,0.288783490658,0.0680532231927,1.0
8976,0.169422090054,0.635223925114,0.195353999734,1.0
7965,0.934101521969,0.0653020739555,0.000596421712544,0.0
10342,0.741939246655,0.202085971832,0.0559747703373,0.0
6741,0.351980894804,0.496374517679,0.151644647121,1.0
7187,0.758501708508,0.196984797716,0.044513463974,0.0
16780,0.489077657461,0.507998347282,0.00292399921454,0.0
14195,0.663452446461,0.335927039385,0.000620535342023,0.0
14025,0.778597772121,0.167690575123,0.0537116378546,0.0
8548,0.555517435074,0.380177140236,0.0643054246902,1.0
9566,0.844477593899,0.108057685196,0.0474647656083,0.0
15652,0.735459446907,0.154030695558,0.110509879887,0.0
3931,0.469866901636,0.491646140814,0.0384869650006,0.0
4557,0.91197758913,0.0846211910248,0.00340117467567,0.0
3610,0.923937916756,0.0755557864904,0.000506242155097,0.0
16574,0.85652333498,0.130034476519,0.0134421829134,0.0
7504,0.32945817709,0.634575843811,0.035965949297,1.0
9735,0.908103704453,0.0837073922157,0.00818888377398,0.0
14048,0.491166085005,0.462229073048,0.0466048046947,1.0
6769,0.218579784036,0.706044495106,0.0753756836057,0.0
2514,0.879818856716,0.105169147253,0.0150119857863,0.0
896,0.624362826347,0.312497377396,0.0631398260593,0.0
4757,0.997564673424,0.00229469174519,0.00014067995653,0.0
16358,0.671937942505,0.315022021532,0.0130399912596,1.0
11810,0.764552116394,0.234928786755,0.000519096734934,0.0
7274,0.261775881052,0.496034562588,0.242189571261,1.0
2972,0.982648074627,0.0168776232749,0.000474344415125,0.0
7392,0.632121503353,0.367294222116,0.000584324647207,0.0
6824,0.937578856945,0.0606264099479,0.00179477629717,0.0
4311,0.435352623463,0.100736550987,0.4639108181,2.0
12261,0.476666510105,0.393458366394,0.129875138402,2.0
14752,0.854102313519,0.128655478358,0.0172421839088,0.0
14992,0.21375054121,0.7546235919,0.0316258706152,2.0
967,0.389556735754,0.359785407782,0.250657856464,2.0
8059,0.822115004063,0.173962369561,0.00392268178985,0.0
13406,0.806226611137,0.154030382633,0.0397430583835,0.0
11424,0.991084098816,0.00866429973394,0.000251600227784,0.0
