id,predict_0,predict_1,predict_2,real
14121,0.959401130676,0.0398277305067,0.00077114708256,1
9320,0.956050097942,0.0430248044431,0.000925108324736,0
14394,0.684962034225,0.313707798719,0.00133018649649,1
8218,0.12764121592,0.827629804611,0.0447289943695,1
14804,0.568211376667,0.396325737238,0.035462886095,0
1080,0.55016964674,0.231916993856,0.217913374305,0
9731,0.911501228809,0.083880700171,0.0046179969795,0
15505,0.882608890533,0.1160871014,0.00130395917222,0
3443,0.571768462658,0.426442652941,0.00178889068775,1
13300,0.753286957741,0.15921664238,0.0874964520335,1
8976,0.264413654804,0.482390612364,0.253195762634,1
7965,0.571768462658,0.426442652941,0.00178889068775,0
10342,0.717087566853,0.192375123501,0.0905372947454,0
6741,0.368600636721,0.55065459013,0.0807447731495,1
7187,0.656373143196,0.283505052328,0.0601218231022,0
16780,0.456664323807,0.539008677006,0.00432704109699,0
14195,0.648344576359,0.350046664476,0.00160877068993,0
14025,0.812216103077,0.123758383095,0.0640254467726,0
8548,0.575112462044,0.34306871891,0.0818187966943,1
9566,0.904559373856,0.0559699870646,0.0394706092775,0
15652,0.500221967697,0.363487958908,0.136290088296,0
3931,0.497990548611,0.398891717196,0.103117726743,0
4557,0.940884590149,0.0533416830003,0.00577368121594,0
3610,0.943559288979,0.0551818013191,0.00125890097115,0
16574,0.814481019974,0.165732830763,0.0197861455381,0
7504,0.315519034863,0.66008323431,0.0243976674974,1
9735,0.93614757061,0.0530149526894,0.0108374441043,0
14048,0.423413276672,0.519481837749,0.0571048408747,1
6769,0.274763137102,0.648791790009,0.076445043087,0
2514,0.84899610281,0.139807507396,0.0111963488162,0
896,0.635139405727,0.320891320705,0.0439692400396,0
4757,0.991245806217,0.00838287733495,0.000371334492229,0
16358,0.748127996922,0.235165014863,0.0167070180178,1
11810,0.858521044254,0.140342131257,0.00113682460506,0
7274,0.216941207647,0.450870901346,0.332187861204,1
2972,0.94431489706,0.0547302849591,0.000954855815507,0
7392,0.711718261242,0.286697953939,0.00158378528431,0
6824,0.958025693893,0.0366828739643,0.00529144657776,0
4311,0.627276778221,0.0429012216628,0.329822003841,2
12261,0.362905085087,0.478612571955,0.158482283354,2
14752,0.807464957237,0.121700488031,0.0708345174789,0
14992,0.128487274051,0.810252010822,0.06126068905,2
967,0.539612472057,0.239696249366,0.220691293478,2
8059,0.84540271759,0.148551821709,0.00604544579983,0
13406,0.808350801468,0.120115414262,0.0715337619185,0
11424,0.985626280308,0.0139229195192,0.00045077962568,0
3945,0.232705801725,0.0648027583957,0.702491402626,2
10351,0.658877968788,0.240164607763,0.10095743835,2
2272,0.943284809589,0.0558276586235,0.000887595873792,0
10752,0.69670855999,0.30180066824,0.00149076036178,1
17096,0.0662156492472,0.175565630198,0.758218705654,2
17314,0.416111975908,0.10989176482,0.473996281624,2
12770,0.334341943264,0.506717503071,0.158940523863,1
3304,0.718268573284,0.223265051842,0.0584663040936,1
9012,0.748127996922,0.235165014863,0.0167070180178,0
9928,0.187640801072,0.0248111467808,0.787548005581,2
297,0.233333110809,0.271579533815,0.495087385178,2
5751,0.899031639099,0.09989400208,0.00107440643478,0
17692,0.480854779482,0.506224691868,0.0129204969853,1
3688,0.955160498619,0.0436615496874,0.00117796100676,0
3425,0.238000541925,0.676541686058,0.0854577496648,1
7871,0.465503305197,0.272369235754,0.262127488852,1
10013,0.482755511999,0.506432950497,0.0108115132898,0
13832,0.127734154463,0.852340817451,0.0199249945581,1
11743,0.317750394344,0.291429489851,0.390820145607,1
10099,0.539004385471,0.373510241508,0.0874853953719,1
16682,0.10685762763,0.86737793684,0.0257644597441,1
10156,0.755625724792,0.242571145296,0.00180312083103,1
16154,0.527400910854,0.468250334263,0.00434874277562,0
14176,0.552816390991,0.438712447882,0.00847114715725,1
14964,0.193638592958,0.145282134414,0.661079287529,2
12896,0.0775226578116,0.136902824044,0.785574495792,2
7288,0.374409139156,0.0575111508369,0.568079769611,2
15882,0.715964794159,0.194121882319,0.0899132937193,0
12441,0.184683352709,0.787034988403,0.0282816682011,1
17248,0.544250786304,0.452440083027,0.00330915767699,0
16745,0.884164690971,0.0767127200961,0.039122607559,0
5315,0.548194646835,0.264893263578,0.186912119389,0
17118,0.360666513443,0.549814164639,0.0895193517208,1
7725,0.903508245945,0.0782193988562,0.0182722881436,0
2311,0.899384617805,0.0932778120041,0.00733761303127,0
4292,0.796002388,0.18762473762,0.0163728781044,0
15773,0.971448779106,0.0279927011579,0.000558471947443,0
6531,0.972043633461,0.0272490940988,0.000707244500518,0
16009,0.673902094364,0.309315145016,0.0167827662081,0
11930,0.956521987915,0.0428295694292,0.000648482004181,0
8541,0.971448779106,0.0279927011579,0.000558471947443,0
11019,0.693252444267,0.247762337327,0.0589852035046,0
8274,0.883709967136,0.114889293909,0.00140073185321,0
722,0.395923703909,0.558175206184,0.0459011122584,0
12305,0.684962034225,0.313707798719,0.00133018649649,1
11444,0.718806624413,0.198168069124,0.0830252990127,1
4006,0.394828766584,0.316754758358,0.288416475058,1
9231,0.419173359871,0.538339674473,0.0424869470298,1
6821,0.973555088043,0.0251895822585,0.00125537440181,0
12888,0.592338740826,0.403212338686,0.00444892374799,0
6779,0.27794700861,0.720213890076,0.00183906476013,0
11232,0.628538608551,0.368649244308,0.00281212315895,0
11685,0.0966823846102,0.744066476822,0.159251078963,2
1318,0.447449952364,0.440881252289,0.111668810248,1
909,0.860938608646,0.128750488162,0.0103108584881,1
18511,0.312678664923,0.643294513226,0.0440268591046,1
16460,0.982215464115,0.0172169022262,0.000567632669117,0
12008,0.971884489059,0.0275848228484,0.000530653109308,0
6811,0.990717828274,0.00882118660957,0.000461010669824,0
16071,0.797834932804,0.144826725125,0.0573383271694,0
4486,0.62283873558,0.314888834953,0.0622724667192,0
183,0.352548569441,0.577224314213,0.0702271535993,1
5729,0.938446700573,0.0601568557322,0.00139641377609,0
15368,0.748614013195,0.196408629417,0.0549773164093,0
5064,0.577790439129,0.269992172718,0.15221734345,0
11530,0.910491168499,0.088475830853,0.00103308074176,0
14860,0.406029015779,0.549169242382,0.0448017381132,0
13166,0.912752270699,0.070278339088,0.0169693753123,0
14528,0.834794700146,0.164097338915,0.00110799598042,0
4202,0.872929573059,0.120847068727,0.00622339593247,1
3916,0.0870737284422,0.397479623556,0.515446662903,1
11454,0.748127996922,0.235165014863,0.0167070180178,1
12297,0.789750933647,0.132913306355,0.0773357152939,0
553,0.163762897253,0.11227285862,0.72396427393,0
10390,0.0869370549917,0.855653703213,0.057409260422,1
5056,0.880124390125,0.118836283684,0.00103937403765,0
10503,0.71923905611,0.279201865196,0.00155906775035,0
1835,0.57212382555,0.365130364895,0.0627457946539,1
10085,0.997347712517,0.00241557206027,0.0002366603876,0
13807,0.253059655428,0.179280057549,0.567660272121,0
11318,0.990894794464,0.00866439286619,0.000440789037384,0
533,0.943559288979,0.0551818013191,0.00125890097115,0
10538,0.706169903278,0.219339460135,0.0744906142354,1
11549,0.787203729153,0.19517147541,0.0176247786731,0
16900,0.956016838551,0.032925914973,0.0110572725534,0
599,0.787203729153,0.19517147541,0.0176247786731,0
11700,0.387404620647,0.456162929535,0.156432494521,0
18331,0.798964381218,0.188322901726,0.0127127263695,0
5381,0.393843472004,0.191368877888,0.414787679911,2
13638,0.427231878042,0.172939494252,0.399828612804,0
2703,0.867205142975,0.0752412602305,0.057553563267,0
13686,0.224699452519,0.195808142424,0.579492390156,0
6240,0.131747379899,0.112746685743,0.755505919456,2
8546,0.0499045774341,0.0162165910006,0.933878839016,0
4578,0.465009391308,0.521935343742,0.0130552472547,0
15870,0.181439518929,0.224866300821,0.593694210052,0
17084,0.929353833199,0.0690553337336,0.00159086508211,0
4114,0.535695254803,0.384104669094,0.0802000686526,0
8011,0.860175430775,0.0814904496074,0.0583341605961,0
6588,0.976342201233,0.0229150280356,0.000742753734812,0
12490,0.638509690762,0.258564114571,0.102926239371,2
3975,0.985052764416,0.0144526837394,0.000494549749419,0
4720,0.84818226099,0.150667995214,0.00114975718316,0
15209,0.85348290205,0.0819861367345,0.0645308941603,0
6092,0.894429206848,0.0942742973566,0.0112965339795,1
9426,0.52199870348,0.102148391306,0.375852882862,0
2307,0.969731271267,0.029697407037,0.000571293290704,0
13291,0.303802132607,0.643202841282,0.0529950037599,0
17245,0.421161860228,0.564855158329,0.0139829861,1
11726,0.958611309528,0.02955275774,0.0118359085172,0
15486,0.60927015543,0.373374968767,0.0173548925668,0
9033,0.619633734226,0.321455448866,0.0589108541608,2
9959,0.302724808455,0.388804227114,0.308471024036,0
3798,0.997347712517,0.00241557206027,0.0002366603876,0
15624,0.243073239923,0.395380288363,0.361546516418,1
5995,0.777472317219,0.221060425043,0.00146727974061,0
9644,0.505763471127,0.445997416973,0.0482391417027,0
10779,0.979742944241,0.0198251791298,0.000431860855315,0
9734,0.806717216969,0.191906481981,0.00137624389026,1
14954,0.474115818739,0.365367949009,0.160516232252,1
15493,0.828852832317,0.155937761068,0.0152094252408,0
6222,0.286094933748,0.686720609665,0.0271844509989,1
17390,0.715102910995,0.282157212496,0.00273987906985,1
6826,0.286094933748,0.686720609665,0.0271844509989,1
8611,0.432927191257,0.484755188227,0.0823176652193,2
9087,0.880962431431,0.0945676341653,0.0244699399918,0
17472,0.244492337108,0.724457681179,0.0310499388725,1
12760,0.858521044254,0.140342131257,0.00113682460506,0
4963,0.359092622995,0.137059807777,0.503847539425,2
6225,0.0392867848277,0.201952844858,0.758760392666,1
7959,0.511667966843,0.469294667244,0.019037373364,0
1773,0.489978551865,0.461743861437,0.0482775829732,1
6136,0.93437743187,0.0645191892982,0.00110340269748,1
5965,0.264413654804,0.482390612364,0.253195762634,1
5390,0.899031639099,0.09989400208,0.00107440643478,0
13663,0.706173598766,0.152472227812,0.141354128718,2
4501,0.829587936401,0.156076058745,0.0143359815702,0
13442,0.117752760649,0.842630624771,0.0396166332066,1
6958,0.773307681084,0.204048797488,0.0226435698569,0
16339,0.416489601135,0.530813992023,0.0526963993907,0
9372,0.325140267611,0.503690898418,0.171168878675,0
5576,0.315519034863,0.66008323431,0.0243976674974,1
663,0.0466099530458,0.096833832562,0.856556236744,0
1473,0.210346996784,0.657698452473,0.131954535842,1
949,0.504350483418,0.36162981391,0.134019717574,0
10513,0.516606628895,0.41943025589,0.0639631226659,0
14289,0.62283873558,0.314888834953,0.0622724667192,1
15260,0.883908092976,0.114177413285,0.00191441678908,0
9812,0.769165813923,0.180330723524,0.0505034290254,0
4916,0.210361257195,0.221432715654,0.568206071854,2
17515,0.586475610733,0.355203211308,0.0583211630583,2
17388,0.858521044254,0.140342131257,0.00113682460506,0
4450,0.937510192394,0.0565663091838,0.00592349236831,0
16258,0.958374083042,0.0371683128178,0.0044575734064,0
10528,0.599204778671,0.393772393465,0.00702279154211,0
4003,0.86935031414,0.129582747817,0.0010669628391,1
3954,0.680081188679,0.312977433205,0.00694138323888,1
13945,0.674750387669,0.300677359104,0.0245722960681,1
15607,0.674226462841,0.309528112411,0.0162454396486,0
11897,0.123649671674,0.144254058599,0.732096254826,0
12609,0.867828369141,0.0957609266043,0.0364107042551,0
10122,0.998890936375,0.000970877881628,0.000138249786687,0
7886,0.955669939518,0.0432454645634,0.00108453584835,0
15771,0.873827338219,0.0920163318515,0.0341563634574,0
17681,0.524333119392,0.431712806225,0.0439540706575,0
15863,0.355772405863,0.459027588367,0.185200035572,2
17690,0.391513556242,0.312097400427,0.296389043331,1
8606,0.997347712517,0.00241557206027,0.0002366603876,0
11362,0.840353369713,0.158482789993,0.00116389722098,0
4604,0.553343713284,0.335136651993,0.111519679427,0
5480,0.99127393961,0.00835323985666,0.000372890703147,0
12277,0.174536183476,0.0342141240835,0.791249632835,2
1400,0.907906651497,0.0911239087582,0.000969460292254,0
6687,0.956050097942,0.0430248044431,0.000925108324736,0
11153,0.864811182022,0.121799938381,0.0133888507262,0
8313,0.0799105763435,0.0255596190691,0.894529819489,2
5787,0.571768462658,0.426442652941,0.00178889068775,0
741,0.276458352804,0.691653609276,0.0318880416453,0
16502,0.866589128971,0.104123719037,0.0292871277779,0
4036,0.383554309607,0.304914534092,0.311531186104,0
5029,0.748127996922,0.235165014863,0.0167070180178,0
18158,0.265702188015,0.220723956823,0.513573884964,1
18441,0.970940649509,0.0284889247268,0.000570393924136,0
4268,0.934143126011,0.0644058659673,0.00145097298082,0
4092,0.231961667538,0.289610236883,0.478428155184,0
16819,0.948781371117,0.0500537864864,0.00116484984756,0
7774,0.179670765996,0.155263438821,0.665065824986,2
5824,0.826789617538,0.133580237627,0.039630215615,0
7295,0.557467103004,0.269373804331,0.173159122467,1
18146,0.62489682436,0.32220068574,0.0529024600983,0
17409,0.473465979099,0.442547827959,0.0839862003922,2
6095,0.804087758064,0.188369765878,0.00754247931764,0
9032,0.91316306591,0.0557605326176,0.0310763623565,0
5210,0.96052801609,0.0388189926744,0.000652953051031,0
11177,0.895717263222,0.103236719966,0.00104602810461,0
12324,0.341035634279,0.616285860538,0.0426784567535,1
1697,0.682716429234,0.301562935114,0.0157205834985,0
3106,0.693280994892,0.278313666582,0.0284053180367,1
7824,0.870932877064,0.126085758209,0.00298135518096,0
2588,0.300993978977,0.291575223207,0.407430827618,0
13644,0.943559288979,0.0551818013191,0.00125890097115,0
13082,0.996852815151,0.00297057838179,0.000176650442882,0
8150,0.955343008041,0.0439640805125,0.000692866975442,0
6234,0.1998616606,0.0494253002107,0.750713050365,0
10350,0.934744894505,0.0644508451223,0.00080425030319,0
13538,0.903508245945,0.0782193988562,0.0182722881436,0
2338,0.895527839661,0.103494107723,0.000978084630333,0
17947,0.960368216038,0.0389155596495,0.000716255570296,0
9786,0.826209962368,0.130762264132,0.0430277474225,0
9514,0.796002388,0.18762473762,0.0163728781044,0
13670,0.745388805866,0.235522001982,0.0190891642123,0
15482,0.368081867695,0.525665938854,0.106252215803,0
12517,0.635139405727,0.320891320705,0.0439692400396,1
411,0.270164251328,0.309827566147,0.420008152723,1
10237,0.573108017445,0.182597488165,0.244294524193,0
12734,0.344237923622,0.211420565844,0.444341510534,0
10863,0.858521044254,0.140342131257,0.00113682460506,0
11390,0.796002388,0.18762473762,0.0163728781044,0
5260,0.265328794718,0.663809239864,0.0708619505167,0
8244,0.853750348091,0.145136997104,0.00111262081191,1
4161,0.557975649834,0.419173061848,0.022851260379,1
16354,0.586475610733,0.355203211308,0.0583211630583,0
15236,0.982598304749,0.0167883820832,0.000613261188846,0
14877,0.416489601135,0.530813992023,0.0526963993907,0
4810,0.971448779106,0.0279927011579,0.000558471947443,0
4637,0.84540271759,0.148551821709,0.00604544579983,0
14124,0.535695254803,0.384104669094,0.0802000686526,1
4737,0.981078505516,0.0184731818736,0.000448314327514,0
5377,0.439247250557,0.502370595932,0.0583821944892,1
14696,0.349589020014,0.041805639863,0.608605325222,0
2880,0.512656807899,0.28537529707,0.201967895031,1
17021,0.948781371117,0.0500537864864,0.00116484984756,0
11043,0.993816792965,0.0059096282348,0.00027354535996,0
6,0.456664323807,0.539008677006,0.00432704109699,1
2380,0.705179870129,0.231927484274,0.0628927052021,1
6563,0.827203094959,0.118674606085,0.0541222840548,0
2273,0.796908080578,0.164102882147,0.03898909688,0
1743,0.354815244675,0.612858474255,0.0323263071477,1
12919,0.265702188015,0.220723956823,0.513573884964,2
7922,0.436009734869,0.521662056446,0.0423282124102,0
8201,0.911501228809,0.083880700171,0.0046179969795,0
13659,0.714288055897,0.284144073725,0.00156788667664,0
2861,0.811058223248,0.136098429561,0.0528433322906,0
17883,0.194827869534,0.415564984083,0.389607131481,2
17057,0.963167607784,0.0360473915935,0.000785029609688,0
12316,0.500097334385,0.497968435287,0.00193423393648,0
12541,0.720156848431,0.211533620954,0.0683095008135,0
363,0.909592151642,0.0530201382935,0.037387676537,0
4166,0.73855805397,0.22295832634,0.0384836271405,1
8354,0.199146643281,0.307981491089,0.492871910334,0
9160,0.32108104229,0.538940370083,0.13997861743,1
1476,0.950366437435,0.0483656227589,0.00126798311248,0
8193,0.947264492512,0.0407935231924,0.0119419060647,1
12708,0.62283873558,0.314888834953,0.0622724667192,1
13410,0.645875930786,0.35061019659,0.00351388938725,0
12066,0.929495632648,0.0695918798447,0.000912512943614,0
8570,0.682642042637,0.276435494423,0.0409224629402,0
4204,0.73855805397,0.22295832634,0.0384836271405,0
18290,0.986920237541,0.0126558933407,0.000423818826675,0
11441,0.179670765996,0.155263438821,0.665065824986,2
17975,0.586475610733,0.355203211308,0.0583211630583,1
11262,0.310432583094,0.264986693859,0.424580723047,0
3768,0.910264670849,0.0565356314182,0.0331996418536,0
11418,0.986920237541,0.0126558933407,0.000423818826675,0
13813,0.319161206484,0.647913873196,0.0329249352217,1
1665,0.261812418699,0.650597274303,0.0875902920961,1
4170,0.787203729153,0.19517147541,0.0176247786731,0
12798,0.901279449463,0.0737442076206,0.0249763447791,0
681,0.91316306591,0.0557605326176,0.0310763623565,0
319,0.777890980244,0.153602793813,0.0685062557459,0
17956,0.97689384222,0.0227046199143,0.000401500845328,0
429,0.958611309528,0.02955275774,0.0118359085172,0
6663,0.210346996784,0.657698452473,0.131954535842,1
10586,0.695266842842,0.297149837017,0.00758331827819,1
8583,0.728516697884,0.233522906899,0.0379604063928,0
8030,0.891292870045,0.107616662979,0.00109040725511,0
