id,predict_0,predict_1,predict_2
11066,0.95028591156,0.0491630621254,0.000551059260033
18000,0.320010602474,0.083321288228,0.596668064594
16964,0.973915994167,0.025670023635,0.000414045498474
4795,0.656485855579,0.337405771017,0.006108334288
3392,0.199372977018,0.780173718929,0.0204532779753
3795,0.332427442074,0.637861192226,0.0297113861889
2881,0.942775309086,0.0567177645862,0.000506977899931
1903,0.0932429283857,0.0412709563971,0.865486085415
5245,0.93264901638,0.0616696476936,0.00568136340007
6726,0.876486003399,0.121141411364,0.00237265997566
1311,0.953239321709,0.0463028587401,0.00045786582632
15795,0.634640455246,0.364738374949,0.000621168699581
4315,0.847957670689,0.133903279901,0.0181390661746
3393,0.252013206482,0.0566100105643,0.691376805305
6764,0.858295977116,0.12855002284,0.0131540363654
13039,0.63047939539,0.368892371655,0.000628243316896
12331,0.821922957897,0.0873848944902,0.0906921625137
14276,0.436739474535,0.511963427067,0.0512971170247
14638,0.63047939539,0.368892371655,0.000628243316896
6573,0.992665827274,0.00724897021428,8.52465891512e-05
2222,0.333728045225,0.0877057462931,0.578566193581
8824,0.989572286606,0.0102728717029,0.000154878915055
6360,0.407053858042,0.569387853146,0.0235583055764
7553,0.295423358679,0.0848506912589,0.619725942612
13760,0.363032341003,0.568985164165,0.0679825171828
4284,0.399289309978,0.548870027065,0.0518406257033
1356,0.835674703121,0.112711988389,0.0516132712364
3410,0.920005857944,0.0782055109739,0.00178865669295
4830,0.425732463598,0.520452439785,0.0538151226938
8998,0.307368010283,0.658603549004,0.0340284593403
18052,0.940235674381,0.0592820234597,0.000482232047943
7539,0.963478982449,0.0363276600838,0.000193301428226
9529,0.927046358585,0.0714902803302,0.00146333873272
3656,0.928460717201,0.0540235154331,0.0175157766789
14238,0.675438165665,0.260765343904,0.0637964308262
2682,0.52450466156,0.474826127291,0.000669171800837
7312,0.541521847248,0.291386932135,0.167091235518
12971,0.761401474476,0.227809265256,0.0107892761007
10735,0.63047939539,0.368892371655,0.000628243316896
4050,0.869019985199,0.123755201697,0.00722483871505
5943,0.646204590797,0.353193938732,0.00060150801437
6482,0.50152438879,0.493487030268,0.0049885972403
9746,0.333728045225,0.0877057462931,0.578566193581
13320,0.216010943055,0.0859085842967,0.698080480099
803,0.551890194416,0.414813607931,0.0332962051034
15437,0.768997132778,0.22182495892,0.00917796418071
12302,0.947132408619,0.0526098832488,0.000257639971096
12271,0.938597559929,0.061117619276,0.000284760026261
5341,0.866278350353,0.114574804902,0.0191468819976
4427,0.993943154812,0.00597875798121,7.81226190156e-05
529,0.870012998581,0.104476183653,0.0255107916892
2022,0.949825465679,0.0478359609842,0.00233856099658
14625,0.963560819626,0.0362115241587,0.000227678741794
2922,0.234380707145,0.743584692478,0.022034553811
16330,0.299844771624,0.0782710984349,0.62188410759
12890,0.96012377739,0.039616625756,0.000259601772996
2140,0.712517082691,0.286692917347,0.000790001358837
13484,0.746383547783,0.240750432014,0.0128660323098
12392,0.955366611481,0.044378079474,0.000255310180364
2322,0.341997593641,0.070392511785,0.587609887123
567,0.138929620385,0.0913134589791,0.76975697279
4436,0.963572502136,0.0362593084574,0.000168193510035
12156,0.992540538311,0.00735513912514,0.000104305618152
7508,0.813796043396,0.152422443032,0.0337815135717
6184,0.900628149509,0.0728239044547,0.0265479441732
12213,0.871221840382,0.117506414652,0.0112717645243
6458,0.274201571941,0.20969556272,0.516102850437
13967,0.944894611835,0.0546254478395,0.000479961396195
894,0.846457481384,0.13366638124,0.0198761541396
7461,0.338946729898,0.40730047226,0.253752797842
8949,0.800678193569,0.1987400949,0.00058168801479
3477,0.326272070408,0.628336429596,0.0453914962709
2779,0.928127646446,0.0713732466102,0.000499101122841
13551,0.713015973568,0.282637417316,0.00434659700841
8297,0.937822878361,0.0578516237438,0.00432547647506
5050,0.307368010283,0.658603549004,0.0340284593403
10716,0.659539997578,0.338475674391,0.00198436924256
16075,0.490551531315,0.495329320431,0.0141191454604
1366,0.697359442711,0.264159500599,0.0384810641408
774,0.938597559929,0.061117619276,0.000284760026261
7406,0.733510971069,0.256939888,0.00954915676266
2526,0.555199563503,0.375409275293,0.0693911239505
9649,0.933648407459,0.0617357343435,0.00461588660255
16115,0.307989925146,0.600016176701,0.0919938534498
14749,0.467532366514,0.119474537671,0.412993073463
14952,0.564081728458,0.259457707405,0.17646060884
4786,0.147850394249,0.0605500265956,0.7915995121
16513,0.955776572227,0.0436014048755,0.000622081803158
2002,0.990718185902,0.00906208716333,0.00021975346317
4701,0.643931984901,0.30732563138,0.0487423688173
7742,0.671303212643,0.236739873886,0.0919568389654
5905,0.715552449226,0.272579371929,0.0118681620806
685,0.583258271217,0.390624672174,0.0261170100421
11857,0.830021500587,0.169444426894,0.000534065649845
11628,0.340341955423,0.586874186993,0.0727839097381
15024,0.746383547783,0.240750432014,0.0128660323098
4168,0.871221840382,0.117506414652,0.0112717645243
11914,0.850471436977,0.133665025234,0.0158635545522
5293,0.969043552876,0.0307226404548,0.00023377512116
3374,0.36052814126,0.638428092003,0.0010437319288
13055,0.992439031601,0.00744811072946,0.000112799956696
17759,0.196104258299,0.767382800579,0.0365129970014
590,0.683304011822,0.297832846642,0.0188631117344
1353,0.955366611481,0.044378079474,0.000255310180364
11938,0.0636501088738,0.0725561305881,0.86379379034
1018,0.218829318881,0.330389112234,0.450781643391
14945,0.723114550114,0.276322424412,0.000563025998417
1001,0.777261793613,0.209339916706,0.013398305513
3587,0.844540059566,0.121003389359,0.0344564914703
868,0.99164056778,0.00825754646212,0.000101843608718
9296,0.208441600204,0.0697654485703,0.721792936325
12455,0.824570715427,0.174693226814,0.000736003508791
17132,0.775055468082,0.155827641487,0.0691169202328
10240,0.94578063488,0.051692225039,0.00252708327025
3696,0.208196863532,0.700171351433,0.091631822288
10355,0.561782836914,0.378373801708,0.0598433874547
2206,0.561348497868,0.437472015619,0.00117945228703
14590,0.990718185902,0.00906208716333,0.00021975346317
13191,0.871554017067,0.125913277268,0.00253269006498
5882,0.955366611481,0.044378079474,0.000255310180364
12653,0.634640455246,0.364738374949,0.000621168699581
1491,0.155892401934,0.728835403919,0.115272179246
1176,0.618178784847,0.335800081491,0.0460211001337
11246,0.358740270138,0.115632884204,0.525626838207
14557,0.26777997613,0.669082403183,0.0631376206875
4772,0.100586518645,0.422173470259,0.477240055799
17192,0.736253023148,0.26315382123,0.000593099393882
10637,0.777752459049,0.210214748979,0.0120327807963
3281,0.937822878361,0.0578516237438,0.00432547647506
3191,0.61245071888,0.330725967884,0.0568233132362
672,0.63047939539,0.368892371655,0.000628243316896
6301,0.746383547783,0.240750432014,0.0128660323098
10309,0.955366611481,0.044378079474,0.000255310180364
1734,0.636747062206,0.362655431032,0.000597525620833
2990,0.524836361408,0.460513174534,0.0146504817531
5746,0.440936386585,0.556313991547,0.0027496565599
15289,0.746383547783,0.240750432014,0.0128660323098
2971,0.960651874542,0.0390981510282,0.000249957607593
9771,0.493493914604,0.270257234573,0.23624882102
11253,0.189957782626,0.775151610374,0.0348905585706
14576,0.390810161829,0.515060663223,0.0941291302443
4688,0.27987447381,0.241359174252,0.478766351938
14469,0.577313899994,0.417049139738,0.00563697889447
9298,0.904888927937,0.0780400410295,0.0170710850507
16099,0.303172886372,0.64961451292,0.0472125709057
17316,0.305886656046,0.49186873436,0.202244609594
15212,0.989205360413,0.010667427443,0.000127226681798
